,Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
215,2024-10-02 07:55:00,Advert,Advert,0.4870731856484175,0.1948293,0.4870732,0.4870732,5037000.0,14483352.0,6.0,1.0,0.0229953033805364,0.0044801588609175,0.0080844948710888,0.0012634167206649,0.0,0.0070336377420057,0.0066327658075151,0.0041585617452307,0.0073892336628693,0.0,0.0090587220900303,0.0086954616445984,0.0408909411372396,0.0199168815507269,0.0188703347270302,0.0110724819687201,0.0175531006614159,0.0307227792541448,0.0279415621509804,0.0096183705773387,0.0395032001296163,0.0201462662218356,0.047239553368294,0.0151504758769633,0.0091103981806112,0.0044374307951045,0.0052578338462461,0.0046232557973559,0.0050884014880395,0.0,0.0054602795797533,0.0023742692629145,0.0029888092690641,0.0026948117527819,0.0,0.0,6911.47
228,2024-10-02 09:00:00,Advert,Advert,0.4470214048637689,0.2682128,0.4470214,0.3576171,40000000.0,144056873.0,4.0,1.0,0.0047555208204446,0.0012754915547097,0.0088947026252791,0.0047773313091717,0.0026905803075548,0.0045327379884591,0.0066665407807653,0.0032492360062399,0.0110121902657256,0.0015846025689961,0.0065596215244031,0.0035193886197804,0.0484411292549446,0.0216542214171263,0.0119750904468956,0.0172048201761314,0.0453695980720619,0.0212911860539862,0.0265899291409364,0.0064360746597891,0.0238259729749108,0.0268564899414849,0.0449845521755767,0.0236295353796944,0.0151469345799491,0.0054168028183711,0.0047685221250038,0.0041876430626608,0.0050783077763496,0.0109022984883884,0.003800663556584,0.0051437026621646,0.0,0.0021714804465969,0.000270530269966,0.0081273290279377,70217.06
234,2024-10-02 09:30:00,Advert,Advert,0.4470214048637689,0.2682128,0.4470214,0.3576171,40000000.0,144056873.0,4.0,1.0,0.0015872869500077,0.000425730677265,0.0,0.006915794086234,0.002189724523253,0.0005218995815163,0.0023165119028213,0.0,0.0049099717881963,0.0020616329226015,0.0,0.0053098626842223,0.0537468326563307,0.0240259843795986,0.0265913518092296,0.0115207846292973,0.0354089246446295,0.036851878575241,0.0241749772867784,0.0326741943063052,0.0256683905801908,0.029119516909771,0.0242350414938775,0.0334691456146485,0.0186985123362643,0.006686907756009,0.0063138309192597,0.0053289105686567,0.01423443593953,0.0051961140003331,0.0038054831378541,0.0,0.0044933178124372,0.0,0.0046585145816051,0.0067390779871835,70217.06
240,2024-10-02 10:00:00,Advert,Advert,0.4470214048637689,0.2682128,0.4470214,0.3576171,40000000.0,144056873.0,4.0,1.0,0.0005113143814567,0.0001371410619307,0.0,0.0025882401975733,0.0004687256338879,0.0,0.0,0.0033014502043425,0.0,0.0021974218972265,0.0,0.002799339117554,0.0601454352538394,0.0268862966707806,0.0278912441628292,0.0225599071943655,0.0395139314183791,0.0375123621680565,0.0236850668964548,0.0255444029242669,0.0275924253357232,0.019039065980334,0.0273654229633435,0.042025235028085,0.0227284772859447,0.0081280921344154,0.0115257569424078,0.0045157075655429,0.0136666075767689,0.0067879383988747,0.0038656218470674,0.0130373018789686,0.0042137262786506,0.0017005812525551,0.0045191207929661,0.0031799935219691,70217.06
246,2024-10-02 10:30:00,Advert,Advert,0.4470214048637689,0.2682128,0.4470214,0.3576171,40000000.0,144056873.0,4.0,1.0,0.0003613820660731,9.69272958112548e-05,0.0,0.0054502703951545,0.0022232077067598,0.000529252770225,0.0,0.0,0.0026779411792995,0.0,0.002451332653062,0.0015716186883371,0.0675769291238211,0.0302083334646313,0.034304243810874,0.0194478503488482,0.0276587870077549,0.0307210764225859,0.029472456981795,0.0131768843973443,0.0318465692108729,0.0474000578085715,0.044826489535378,0.0435219214182123,0.0272006544865505,0.0097274191755821,0.0060438124267329,0.013598999369397,0.0173282251372617,0.0061124115599653,0.002576384177393,0.0106770610625904,0.0064519485869555,0.0015562887196111,0.006063801395123,0.0084085156106757,70217.06
259,2024-10-02 11:35:00,Advert,Advert,0.4618498311850896,0.4618498,0.2771099,0.1847399,64000000.0,97571250.0,4.0,1.0,0.0014311642592762,0.0006609829269138,0.0008586210225426,0.0,0.0,0.0,0.0,0.000297195933314,0.0062563169858042,0.0056483897772998,0.0011312660124645,0.0,0.0868262406884224,0.0240604108745446,0.0111644795371722,0.0273330710434998,0.0156654897210915,0.0129432066559426,0.0118386482257758,0.0093312557263828,0.0214470392843238,0.0448818899477166,0.026924198411726,0.030953677642339,0.0380505183475316,0.0070294489544711,0.0055176884930787,0.0063176736504165,0.0095806033310675,0.0046210904755298,0.0056433045434861,0.0055174944745969,0.0040031043841142,0.0084344454360866,0.0020088253116166,0.0080656325082943,70671.38
265,2024-10-02 12:05:00,Advert,Advert,0.4618498311850896,0.4618498,0.2771099,0.1847399,64000000.0,97571250.0,4.0,1.0,0.0027283081984363,0.0012600685957862,0.0042774300413836,0.0038016154726764,0.0,0.0009012962506757,0.0077781780532975,0.0053729832648154,0.0017570413914877,0.0015736521982911,0.004451294717279,0.0020675371071287,0.0969237248688409,0.026858523706032,0.0253740308826594,0.0301405013526259,0.0210095389725941,0.0513448176683209,0.0149177167641821,0.0229054405940964,0.0190826254826009,0.0365623956941626,0.0409488440421624,0.02278240642748,0.0433417764416785,0.008006955445658,0.009357587420683,0.0082668528232546,0.0163239633871995,0.0091722386094773,0.0103817226089003,0.0074545561650394,0.0038447930212296,0.0,0.0056097036288555,0.0054821533554381,70671.38
271,2024-10-02 12:35:00,Advert,Advert,0.4618498311850896,0.4618498,0.2771099,0.1847399,64000000.0,97571250.0,4.0,1.0,0.004888985672371,0.0022579770549874,0.0,0.0049360563176219,0.0,0.0015486084406584,0.0014861725434035,0.0011248931894739,0.0,0.0036336542742897,0.0045860508011827,0.0033941120958528,0.1075977150018188,0.0298163920443825,0.0347749775559601,0.0349882474185003,0.0342228848944861,0.0360100274009842,0.0251267211981996,0.0210309485267261,0.0366592688940601,0.0111577140535275,0.0275583031580939,0.0217067023630682,0.0486035929022231,0.0089790228923974,0.0075664502493854,0.0114325167946332,0.0075459930489569,0.0152597434986137,0.0099214070908618,0.0083586640968774,0.0088318140895309,0.0034047936845787,0.0081657334923919,0.0050505139489967,70671.38
277,2024-10-02 13:05:00,Advert,Advert,0.4618498311850896,0.4618498,0.2771099,0.1847399,64000000.0,97571250.0,4.0,1.0,0.0082302550761039,0.0038011416608475,0.0,0.0061644600607661,0.0044181683576501,0.0073887546947383,0.0002474423349785,0.0100662606146844,0.0,0.0118818722698254,0.0016984745057077,0.0123498625613283,0.1186839431225526,0.0328884956102962,0.0325998272396116,0.0305831885595602,0.0338234367188557,0.030418678487727,0.022585824498382,0.0209286177353179,0.034888458228511,0.0313206345562278,0.0423249586428053,0.030609450030867,0.0536592805970679,0.0099130101315742,0.0071544914679716,0.0103986879690038,0.0112464343898893,0.0090721835425217,0.0112251912250476,0.008846788086382,0.0063914170358304,0.0077314995568465,0.0072040379864564,0.0065063494491241,70671.38
284,2024-10-02 13:40:00,Advert,Advert,0.8030936666566613,0.8030937,0.6424749,0.4818562,64000000.0,107347356.0,4.0,1.0,0.0139637236993463,0.0112141785314857,0.0111332636223409,0.0166531110928822,0.0062596019520752,0.0154227385189478,0.0092447447304806,0.0144902030792321,0.0,0.0170543561414903,0.0146934595756665,0.0215276182855745,0.1318922511565462,0.0847374608725769,0.0720277637019943,0.0786610982409089,0.080610953281149,0.0753434431103812,0.0757086721062674,0.0751560318486739,0.0716546356629408,0.0622923464527931,0.0908748705827999,0.089707452401776,0.059048365242543,0.0284528208919838,0.0242844237126695,0.024868562790981,0.0315213556848165,0.0265000917865726,0.0211140977945332,0.0253848889634167,0.02308326243475,0.0127597813298088,0.0228341446644877,0.0172190193629372,73604.21
290,2024-10-02 14:10:00,Advert,Advert,0.8030936666566613,0.8030937,0.6424749,0.4818562,64000000.0,107347356.0,4.0,1.0,0.0205298406363718,0.0164873856770742,0.006530524300323,0.0210236733554313,0.0075657716306482,0.0223791167370041,0.0221811567412809,0.0270021734802429,0.0058046627451438,0.0306020361695791,0.0196426452456429,0.0273647301969444,0.143217235095856,0.0920134787964865,0.091050530953889,0.0976170084197645,0.0746148331057442,0.0925431073961075,0.080986189792346,0.0921588027718047,0.0771039722209097,0.08323294846258,0.1071428306750071,0.0969800195522292,0.0630205434054366,0.0303668395672787,0.0329072638519937,0.0282684984816547,0.0370863259033469,0.0306090701684547,0.022200594213961,0.0322615151043635,0.0237590675393397,0.0202311326816228,0.0221259298974624,0.0227057878582655,73604.21
296,2024-10-02 14:40:00,Advert,Advert,0.8030936666566613,0.8030937,0.6424749,0.4818562,64000000.0,107347356.0,4.0,1.0,0.0283547945322996,0.0227715568536843,0.0110148511805931,0.0273783178272561,0.0201593939545427,0.0267461988045017,0.0271652085761831,0.0323134654706573,0.0120231737124676,0.0332970293151635,0.0296729634721412,0.0314654414840364,0.1543176163002301,0.0991451951007287,0.0907587226106862,0.1046843932796316,0.0889966052904042,0.1040971325560089,0.0857622806515812,0.0906272892218597,0.0958590338786584,0.0888783446940054,0.1089429672090327,0.1106434954854617,0.0662171704117173,0.0319071541093425,0.0282873104436128,0.0289080133643411,0.029339392341273,0.0316023615390419,0.0202273382633702,0.0280665155363641,0.0260613138116454,0.0217106490950223,0.0210957143221104,0.0222054681697856,73604.21
302,2024-10-02 15:10:00,Advert,Advert,0.8030936666566613,0.8030937,0.6424749,0.4818562,64000000.0,107347356.0,4.0,1.0,0.0367895119003591,0.0295454252332534,0.0142098189276495,0.0294344509246114,0.0286920782763476,0.0317594951218576,0.0403023002762889,0.0471555282844236,0.0200342991866401,0.0436247100346233,0.0383310904967516,0.0348115065264096,0.164969613648679,0.1059888360319736,0.0958300672280377,0.1324172282793456,0.0887704870469916,0.1010476211841553,0.0947713059869031,0.0944102585868903,0.0785645444708232,0.0918019571767492,0.1087402484940567,0.1066777043291698,0.0684972713851788,0.033005834900031,0.0301643989410546,0.0243834298958382,0.0359561709057085,0.0286331753917794,0.0204244175996953,0.0342255824811059,0.0185461180130204,0.022734100998558,0.0259707012988691,0.0229068105300449,73604.21
309,2024-10-02 15:45:00,Advert,Advert,0.6005413039941848,0.3603248,0.6005413,0.3603248,67000000.0,49169594.0,4.0,1.0,0.0460643434943252,0.016598125356724,0.0147648363837969,0.0164688358188959,0.0114224859579532,0.0171958799020948,0.0215869491445926,0.0165244556261328,0.0103601109982139,0.0186920461344163,0.022326017239989,0.0168897608464478,0.1765302125015696,0.1060136833049688,0.0976180373400407,0.1256647019648185,0.0816776388122956,0.1156380829194976,0.0770640635744758,0.0977896622451737,0.0802848912009357,0.0821774375843059,0.1170099314589446,0.1128913048674632,0.0698634169569493,0.0251735217423293,0.0216489968575038,0.0243240737510108,0.025650420802954,0.0259525612990737,0.0161895068213991,0.0185272126106913,0.0258646602763166,0.0134991067157291,0.0189855048424918,0.0191187558674562,57950.88
315,2024-10-02 16:15:00,Advert,Advert,0.6005413039941848,0.3603248,0.6005413,0.3603248,67000000.0,49169594.0,4.0,1.0,0.0521977395721335,0.0188081400717811,0.016300041813883,0.0150689670707374,0.0217147181182328,0.0206709977353422,0.029149820409183,0.0256702552410684,0.0112694674740223,0.0236261853254825,0.0281971775449391,0.0231334616083746,0.1854463069019978,0.1113681662271247,0.118021683926165,0.1288763526836225,0.0927720669328929,0.1092859653680163,0.0721866345522413,0.0803377385480567,0.0969578340855727,0.0845008696227798,0.1074350793963213,0.1172028254719815,0.0698634169569493,0.0251735217423293,0.0284554866079524,0.025700178395823,0.0248072170178883,0.0184106112428745,0.0214339546684284,0.0240462253090088,0.0201189513346944,0.0188484002165317,0.01816416136638,0.0150381989138969,57950.88
321,2024-10-02 16:45:00,Advert,Advert,0.6005413039941848,0.3603248,0.6005413,0.3603248,67000000.0,49169594.0,4.0,1.0,0.0555642045425736,0.0200211608889619,0.0205088167134917,0.0184583933185762,0.024244674585378,0.0181671668392531,0.0300196674978696,0.0291778254440361,0.0141832597667393,0.0252257364574872,0.0185171971708266,0.0210325353438215,0.1932295891421374,0.116042348661885,0.1145398833296513,0.1108622177328896,0.0904115787128341,0.1098812843969226,0.0921297069528671,0.11793214221262,0.1200176273340005,0.0920702881086964,0.1272374299301413,0.1168503140956167,0.0687802863937296,0.0247832429387633,0.0293937628972379,0.0227590282151094,0.0217811624250976,0.0213652832477633,0.0176171352994173,0.0262246421392412,0.0189859908761748,0.019313670728974,0.0213905164812098,0.0186841254795269,57950.88
327,2024-10-02 17:15:00,Advert,Advert,0.6005413039941848,0.3603248,0.6005413,0.3603248,67000000.0,49169594.0,4.0,1.0,0.0555642045425736,0.0200211608889619,0.0196974176936768,0.0150387893354784,0.0203397309113601,0.0217478504709273,0.0225032278035389,0.0215677998377348,0.0177675784988811,0.0253409047970024,0.0217778842737309,0.0197892059752661,0.199696726880871,0.1199261319667832,0.1006208587265579,0.119891583408112,0.1036925136275533,0.1078827296348291,0.108767240029388,0.1048080003453736,0.1085740007603164,0.0976149099351941,0.1307152083903817,0.1152105311987408,0.0666641427689075,0.024020743910378,0.0214525393328821,0.0195240925923184,0.0192072981220269,0.0283878914520597,0.015716161872016,0.0247836581825811,0.0142242066405647,0.014968460551169,0.0196550690448858,0.0138869108614238,57950.88
334,2024-10-02 17:50:00,Advert,Advert,0.8527061205697957,0.6821649,0.8527061,0.3410824,180000000.0,411002906.0,5.0,1.0,0.0513438999209936,0.0350250063552146,0.0397224062106073,0.0243255991603882,0.0347746371047705,0.0392311104855658,0.0410183223253367,0.0365619513446019,0.0228402546724466,0.0476132173339582,0.0290677069008288,0.0327672099898145,0.2053721872541259,0.1751221168419354,0.1620203624995346,0.1984925231241779,0.1195687030128801,0.1444017070832083,0.1267321250360644,0.1640811494190167,0.1604093210046849,0.1341650064121105,0.1787502048005724,0.182766749946005,0.0630205434054366,0.0214951981940305,0.0232639229521571,0.0217631732879999,0.0157568555731177,0.0268421289642348,0.0088286516697057,0.0177392646412596,0.0136792113611141,0.0208521311737104,0.0208735428913487,0.0144047198995373,187440.7
340,2024-10-02 18:20:00,Advert,Advert,0.8527061205697957,0.6821649,0.8527061,0.3410824,180000000.0,411002906.0,5.0,1.5,0.0448412945633412,0.0305891572216722,0.0271451787200228,0.0214287125598047,0.0250132053055796,0.0293285638630497,0.0353731843914937,0.028248880351956,0.0161575836511822,0.042758925697818,0.0253177986593139,0.0292915044608094,0.208497899124703,0.1777874304208189,0.175241930903463,0.1814276744423295,0.137923303814503,0.1706166181653014,0.1408595439785437,0.1498340679595372,0.1533940429105664,0.1237972961279231,0.1937404767166736,0.1681752179998143,0.059048365242543,0.0201403581330031,0.02784710079357,0.0186467532581154,0.0143286625893045,0.0205901066725122,0.0148141622156015,0.0200733886063706,0.0122926222237921,0.0153108084702057,0.0136186390632335,0.0135570400102763,281161.05
346,2024-10-02 18:50:00,Advert,Advert,0.8527061205697957,0.6821649,0.8527061,0.3410824,180000000.0,411002906.0,5.0,1.5,0.036789511900359,0.0250965137065572,0.0188340574662365,0.0247757285457266,0.0170293572553787,0.0246292833097496,0.0200350755494649,0.0198159131929328,0.0077027721797524,0.0391835125307187,0.0176460696440409,0.0265805390829406,0.2099346536500598,0.1790125597687933,0.1910981460056546,0.1850002571178131,0.1362793491790113,0.1706136057559918,0.12879112289822,0.1632222972747036,0.165480557253559,0.1227156049403559,0.1914334002660137,0.1774923233060488,0.0544688105526267,0.0185783526284352,0.0203869615734025,0.0219907769633542,0.0175220931509568,0.0231222356023402,0.0099593476389412,0.0255867839267494,0.0108759800578191,0.0134980196221848,0.0137744311536132,0.0142413669106239,281161.05
352,2024-10-02 19:20:00,Advert,Advert,0.8527061205697957,0.6821649,0.8527061,0.3410824,180000000.0,411002906.0,5.0,1.5,0.0283547945322936,0.0193426455766426,0.015343499956082,0.0144504198958584,0.0082944135767162,0.021759264791549,0.0187874934662811,0.0207604807578998,0.0071974061715935,0.0352024897377368,0.0094456599967374,0.0174950466461113,0.2096464986049757,0.1787668482041043,0.1889652487812516,0.1693558203274747,0.1320560522266415,0.1646569708633359,0.1132225324714113,0.160038790486154,0.1680943677915289,0.1172363916262089,0.1901007205568445,0.1829861638805748,0.049465491263168,0.0168718084772203,0.0212634765458331,0.0186537670727129,0.0148891104088972,0.0184860079748228,0.0096107871361964,0.0201068904855107,0.0103656847505958,0.0137723815301354,0.0127815170030332,0.008637878440766,281161.05
358,2024-10-02 19:50:00,Advert,Advert,0.8527061205697957,0.6821649,0.8527061,0.3410824,180000000.0,411002906.0,5.0,1.5,0.0205298406361257,0.0140047366845586,0.0077625117906706,0.0122052630490886,0.0095366285147637,0.0120336533034335,0.0062229155366501,0.0123202998031403,0.0,0.0205948438273935,0.0070642194129073,0.0173490137129582,0.2076406563115257,0.1770564542448414,0.1716001673458957,0.1659671860277184,0.1296551146398303,0.1713279461430907,0.1243650389681359,0.1686223012773706,0.1712945850993405,0.1132288744291885,0.1711741897891183,0.1682053771396178,0.0442253714150078,0.0150844958231222,0.0182532788803586,0.0185223306731821,0.0120643816067698,0.0160590526686795,0.0112122515267644,0.0185122228547775,0.0120361389442516,0.0059418436007317,0.0153828960382371,0.0076415477705886,281161.05
365,2024-10-02 20:25:00,Advert,Advert,0.6847846348540455,0.5478277,0.5478277,0.4108708,175000000.0,966550600.0,4.0,1.5,0.0130156216554935,0.0071303180755992,0.0067706297687335,0.0073258636091372,0.0036249774698603,0.0028639460514769,0.0101585044745115,0.0058322355143411,0.0014226069450402,0.0170722559197172,0.0,0.0058088159231194,0.203198697265147,0.1113178749657617,0.1037564090098329,0.1170282111412127,0.0957267658065966,0.1011200660707434,0.0741760266897012,0.1032032312106581,0.1145577524838661,0.0827643143536416,0.1059508284816941,0.0980955450617902,0.0380505183475316,0.0156338469138649,0.0190801370392086,0.0163684203471058,0.0115016363504163,0.0184174745964748,0.0050439356924133,0.0231278135706313,0.0054761204925698,0.017155122291511,0.010982610155124,0.0077084807761074,596947.77
371,2024-10-02 20:55:00,Advert,Advert,0.6847846348540455,0.5478277,0.5478277,0.4108708,175000000.0,966550600.0,4.0,1.5,0.0082302547539138,0.0045087615322507,0.0013657623864041,0.0101592479463352,0.0050618543091189,0.007248564334682,0.0024109565864252,0.0078969224135428,0.0001664360881654,0.0075185178392225,0.0005826526297568,0.003521081423555,0.1976975054791195,0.1083041697223634,0.110340037495858,0.1061514182938798,0.0693310180372225,0.097009991815432,0.0737875358386241,0.088484262571888,0.0973537345082805,0.0567752683749291,0.1140651102656597,0.0997044145744334,0.0328875509429831,0.0135125343659842,0.0189810829608487,0.0129750912264751,0.0159674158999762,0.0174385236790138,0.0080894467839067,0.0199305094826871,0.0046392178324267,0.0117520837526246,0.0078053828421399,0.0099927119148579,596947.77
377,2024-10-02 21:25:00,Advert,Advert,0.6847846348540455,0.5478277,0.5478277,0.4108708,175000000.0,966550600.0,4.0,1.5,0.0048889797184317,0.0026783185144951,0.0043403045480232,0.0,0.0008629714889893,0.0005260233166796,0.0004488923607189,0.0016427622461493,0.0,0.0083070078004564,0.0031780453119826,0.0023977789099134,0.1907728515809585,0.1045106525040379,0.089984441807739,0.099840655778093,0.0744006100741101,0.0965012097251454,0.0769095438305139,0.1066018262576841,0.090316384827511,0.062182182855416,0.0925113560585098,0.1034653787467504,0.0279848419605298,0.0114981544041964,0.0179469697841442,0.0165845949444528,0.0052727094715124,0.0155917999947677,0.0069962541068987,0.012212936389227,0.0,0.0133980472378312,0.0089039925841177,0.0102759420693077,596947.77
383,2024-10-02 21:55:00,Advert,Advert,0.6847846348540455,0.5478277,0.5478277,0.4108708,175000000.0,966550600.0,4.0,1.5,0.0027282225098418,0.0014945958626549,0.0008957527378879,0.0041829497419775,0.0,0.0,0.0,0.0064351009006274,0.0,0.0004487086648731,0.0,0.0059239641767516,0.1825904219334406,0.1000280908898263,0.1012539814858921,0.0989216616383074,0.0715349810701098,0.0892656285931467,0.0651884882067899,0.0934160991000874,0.0879248672566061,0.0724653724889045,0.1054347181942447,0.0811102331012217,0.023444528255259,0.0096326720798608,0.0122152216548486,0.012649543098352,0.0070748024760327,0.0110197261737851,0.0056849909675452,0.0164167669457047,0.0017959065025245,0.0088615902245873,0.0004963387203755,0.0072079995149427,596947.77
390,2024-10-02 22:30:00,Advert,Advert,0.3498514322774086,0.2798811,0.3498514,0.2798811,25000000.0,5151023.0,5.0,1.0,0.0012764741294822,0.000357260983481,0.0024963098997255,0.0022040981880092,0.0016992419435041,0.0056232319811292,0.0,0.0040071759926975,0.0,6.329492020723846e-05,0.0018204268813194,0.0,0.1717105509161056,0.0600731766327708,0.0631248546394138,0.0474982658997391,0.0427751539565394,0.0532030321356429,0.0361338254904774,0.0554432010531798,0.0743799402584134,0.0454794219220795,0.0548156238469359,0.0431025080505739,0.0186985123362643,0.0052333602010372,0.0089104250567609,0.0106236963612392,0.0071808111564691,0.010938883256094,0.0020346359329125,0.0094899609015756,0.0058041080740489,0.0,0.0007219713188139,0.0004667227401578,15636.25
396,2024-10-02 23:00:00,Advert,Advert,0.3498514322774086,0.2798811,0.3498514,0.2798811,25000000.0,5151023.0,5.0,1.0,0.000622103806142,0.0001741150975772,0.0,0.0022443628804726,0.0007636013495747,0.003510649449161,0.0,0.0,0.0014652710588326,0.0,0.0,0.0,0.1614827068590896,0.0564949510704421,0.067702392883865,0.0455261721763037,0.0460252925460458,0.053577528453395,0.0366256456875579,0.0575404001205774,0.059947551621078,0.0301533657185364,0.0522841878796578,0.0334015864656352,0.0151469345799491,0.0042393407118642,0.0106231701386568,0.0073447615828212,0.0096234188052773,0.0093388682186063,0.0058830594072278,0.0062867143986629,0.0014885012913431,0.0029559399423923,0.0033301328708577,0.0050696211904767,15636.25
402,2024-10-02 23:30:00,Advert,Advert,0.3498514322774086,0.2798811,0.3498514,0.2798811,25000000.0,5151023.0,5.0,1.0,0.000284819876958,7.971570046488911e-05,0.0,0.0004942990899292,0.0002980960099456,0.0,0.001382960929577,0.0,0.0,0.003487238819102,0.0023038055577744,0.0018499001558308,0.1506561703455455,0.0527072721140275,0.058500291000942,0.052490215037755,0.03959018294612,0.0436720650458721,0.0289858887905312,0.0413982394662902,0.0427993481517639,0.0341554803782209,0.0409633730394091,0.0437370308736509,0.0120836456201571,0.0033819840281797,0.0070246872491582,0.0016095665297598,0.0066800398509626,0.0076946545394493,0.0031341030200008,0.0038277195974009,0.0,0.0027896748262276,4.416043251922893e-05,0.0,15636.25
412,2024-10-03 07:20:00,Advert,Advert,0.2179465429839987,0.2179465,0.2179465,0.2179465,4500000.0,35000000.0,4.0,1.0,0.0331090549854248,0.0072160026523808,0.0046138960387621,0.0051695649866343,0.0096465427102198,0.0071582111236957,0.0030033517794487,0.0025095918652463,0.0055434631059763,0.0120862217603307,0.0048985211376221,0.0064530666753018,0.0391331562409689,0.0085289344366723,0.007653663204717,0.0050481069169613,0.0,0.0,0.0016408800516006,0.0172803098720625,0.0,0.0,0.0016641709882685,0.0109591930649977,0.0067395177257177,0.0014688543000081,0.0033186246871297,0.0002747055332539,0.0008838340317639,0.0032970079299628,0.0,0.0,0.0,0.0024506403420073,0.0,0.0053696416048707,16200.0
418,2024-10-03 07:50:00,Advert,Advert,0.2179465429839987,0.2179465,0.2179465,0.2179465,4500000.0,35000000.0,4.0,1.0,0.0247342264212226,0.0053907380787129,0.0009118695031725,0.0042032866860456,0.0046863505671528,0.0060486304578871,0.0,0.0011696165261171,0.0058433060727058,0.0014986954304837,0.0094077971642166,0.0029131193562391,0.0405398298186934,0.0088355140195798,0.01001077700398,0.0,0.0172440595354978,0.0133342419567162,0.0064835571944003,0.0205139094417322,0.0134367693320946,0.0037702384020506,0.0215906741823852,0.0067937854793448,0.0087361673888621,0.0019040171058166,0.000747096560664,0.0,0.0051038738429587,0.0010324293415209,0.0010739464822411,0.0,0.0021007810881229,0.0,0.0056440180991988,0.0,16200.0
424,2024-10-03 08:20:00,Advert,Advert,0.2179465429839987,0.2179465,0.2179465,0.2179465,4500000.0,35000000.0,4.0,1.0,0.014393614475206,0.0031370378972205,0.0,0.0006611186315718,0.0023874455515868,0.0011633093788285,0.0011409317269498,0.0,0.0042155801230486,0.0010283046965232,0.0020706025299041,0.0018140043498018,0.0431426587089184,0.0094027914663032,0.00432889031439,0.0,0.005394032525615,0.0068280438694048,0.0074172797713345,0.0008363825255737,0.0101146100697286,0.0258999991945862,0.0167368511358596,0.0096285047316177,0.0111695574932712,0.0024343659622072,0.0008061705508208,0.0003009544067744,0.0038606557706295,0.0,0.0090702778533923,0.0,0.0010088051815725,0.0017452309794063,0.0004214588920685,0.0,16200.0
431,2024-10-03 08:55:00,Advert,Advert,0.5194736635827857,0.3116842,0.5194737,0.2077895,49000000.0,72689126.0,3.0,1.0,0.0055922831052054,0.0017430262858194,0.0041109445912316,0.0,0.001682945863877,0.0066403643581273,0.0007734722048047,0.0098826007642732,0.007491297864138,0.0,0.0048747946347199,0.0006613531789915,0.047666452381561,0.0247614683845233,0.034918766629171,0.0233810545028384,0.0324203332369961,0.0169249061051951,0.0236756192481945,0.024027462162864,0.0064672627328107,0.0346143273120381,0.0234859835329556,0.0126123882068578,0.0146025537122185,0.003034257334585,0.0028687590557369,0.0032236945303148,0.0040640070276588,0.0051671796096059,0.0052527905100633,0.003210609581443,0.0018528348529032,0.0,0.0,0.0015401983962483,72275.65
437,2024-10-03 09:25:00,Advert,Advert,0.5194736635827857,0.3116842,0.5194737,0.2077895,49000000.0,72689126.0,3.0,1.0,0.00192971485845,0.0006014616318841,0.0040726586978006,4.399331890644382e-05,0.0013695001262427,0.0008793787198087,0.0,0.004671360078916,0.0055983115180233,0.0,0.0010929706026012,0.0011492651570289,0.052785265663984,0.0274205572599527,0.0254035541971792,0.025665540207908,0.0370493782118013,0.0134388835972793,0.0429936087029539,0.037723810518233,0.0284924312083397,0.0197814004141652,0.0342895377997967,0.0227598286562007,0.01807279126815,0.0037553362612132,0.0018132632730424,0.0078060387184723,0.0030901631709454,0.0073235591629371,0.0089396068095207,0.0022008811500442,0.002742119233378,0.0,0.0033739298843137,0.0042885644094227,72275.65
443,2024-10-03 09:55:00,Advert,Advert,0.5194736635827857,0.3116842,0.5194737,0.2077895,49000000.0,72689126.0,3.0,1.0,0.0006033023588436,0.0001880398130742,0.0,0.0028573265763893,0.0044192586264395,0.0010581933609308,0.0014954756315018,0.0,0.0023563722113362,0.0006180420519489,0.0,0.000122035524186,0.0590054492457632,0.0306517790398588,0.0254358375409376,0.0262128389832401,0.0422152392756913,0.0168463040061243,0.0221169472137907,0.0348395091245429,0.0200310442108595,0.0307735618278322,0.0296145477596833,0.0050427481609563,0.0220247772885449,0.0045765174603981,0.0032751336560089,0.0046250571808648,0.0048925804317895,0.0097913945154542,0.0103795776011815,0.0,0.0051716494983552,0.0031179768357054,0.0,0.0,72275.65
