ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 14:25:00_Channel 2_Advertise Movie,2024-10-05 14:25:00,Channel 2,Advertise Movie,The Little Mermaid,
2024-10-05 14:55:00_Channel 2_Advertise Movie,2024-10-05 14:55:00,Channel 2,Advertise Movie,Doctor Strange,
2024-10-05 20:40:00_Channel 2_Advertise Movie,2024-10-05 20:40:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 22:10:00_Channel 2_Advertise Movie,2024-10-05 22:10:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-06 17:55:00_Channel 2_Advertise Movie,2024-10-06 17:55:00,Channel 2,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 18:25:00_Channel 2_Advertise Movie,2024-10-06 18:25:00,Channel 2,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 18:55:00_Channel 2_Advertise Movie,2024-10-06 18:55:00,Channel 2,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 19:25:00_Channel 2_Advertise Movie,2024-10-06 19:25:00,Channel 2,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 20:30:00_Channel 2_Advertise Movie,2024-10-06 20:30:00,Channel 2,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-06 21:00:00_Channel 2_Advertise Movie,2024-10-06 21:00:00,Channel 2,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-07 17:50:00_Channel 2_Advertise Movie,2024-10-07 17:50:00,Channel 2,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-07 18:20:00_Channel 2_Advertise Movie,2024-10-07 18:20:00,Channel 2,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
2024-10-07 19:20:00_Channel 2_Advertise Movie,2024-10-07 19:20:00,Channel 2,Advertise Movie,Fast & Furious Presents: Hobbs & Shaw,
