ID,Date-Time,Channel,Action,Movie Title,Viewerships
2024-10-05 14:10:00_Channel 1_Advertise Movie,2024-10-05 14:10:00,Channel 1,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-06 16:40:00_Channel 1_Advertise Movie,2024-10-06 16:40:00,Channel 1,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-05 10:50:00_Channel 2_Advertise Movie,2024-10-05 10:50:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 11:20:00_Channel 2_Advertise Movie,2024-10-05 11:20:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 11:50:00_Channel 2_Advertise Movie,2024-10-05 11:50:00,Channel 2,Advertise Movie,The Hunger Games: Mockingjay - Part 1,
2024-10-05 12:20:00_Channel 2_Advertise Movie,2024-10-05 12:20:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 12:55:00_Channel 2_Advertise Movie,2024-10-05 12:55:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 13:25:00_Channel 2_Advertise Movie,2024-10-05 13:25:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 13:55:00_Channel 2_Advertise Movie,2024-10-05 13:55:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 14:25:00_Channel 2_Advertise Movie,2024-10-05 14:25:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 14:55:00_Channel 2_Advertise Movie,2024-10-05 14:55:00,Channel 2,Advertise Movie,Spider-Man: Homecoming,
2024-10-05 16:00:00_Channel 2_Advertise Movie,2024-10-05 16:00:00,Channel 2,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 16:30:00_Channel 2_Advertise Movie,2024-10-05 16:30:00,Channel 2,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 17:00:00_Channel 2_Advertise Movie,2024-10-05 17:00:00,Channel 2,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-05 22:10:00_Channel 2_Advertise Movie,2024-10-05 22:10:00,Channel 2,Advertise Movie,Batman v Superman: Dawn of Justice,
2024-10-06 17:55:00_Channel 2_Advertise Movie,2024-10-06 17:55:00,Channel 2,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 18:25:00_Channel 2_Advertise Movie,2024-10-06 18:25:00,Channel 2,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 18:55:00_Channel 2_Advertise Movie,2024-10-06 18:55:00,Channel 2,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 19:25:00_Channel 2_Advertise Movie,2024-10-06 19:25:00,Channel 2,Advertise Movie,Ant-Man and the Wasp: Quantumania,
2024-10-06 21:30:00_Channel 2_Advertise Movie,2024-10-06 21:30:00,Channel 2,Advertise Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",
2024-10-07 12:35:00_Channel 2_Advertise Movie,2024-10-07 12:35:00,Channel 2,Advertise Movie,The Hobbit: An Unexpected Journey,
